VNUM	LOCALE_NAME
6788	Óôñáô. ÖùëéÜò Âïñ. Áí.
6789	Áñ÷. ğïë. ÖùëéÜò
6790	¢ëáóôùñ
6791	¢ëáóôùñ
6792	Óôñáô. ÖùëéÜò Âïñ. Áí.
6793	Ìá÷çôŞò ÖùëéÜò
6794	Ğïëåì. ÖùëéÜò Âïñ. Áí.
6795	ÌÜãïò ÖùëéÜò Âïñ. Áí.
6796	Óôñáô. ÖùëéÜò Âïñ. Áí.
6797	Áñ÷. ğïë. ÖùëéÜò
6800	ĞïëåìéóôŞò Ãêíïëë
6801	Áíé÷íåõôŞò Ãêíïëë
6802	ÌÜãéóôñïò Ãêíïëë
6803	ÓôñáôÜñ÷çò Ãêíïëë
6804	ÌÜóôåñ Ãêíïëë
6805	Ëï÷áãüò Ãêíïëë
6806	Óôñáôéşôçò Ãêíïëë
6807	ÊáôÜóêïğïò Ãêíïëë
6808	ÌÜãïò Ãêíïëë
6809	ÄéïéêçôŞò Ãêíïëë
6810	ĞïëåìéóôŞò Áèñßí
6811	Áíé÷íåõôŞò Áèñßí
6812	ÌÜãéóôñïò Áèñßí
6813	ÄéïéêçôŞò Áèñßí
6814	Ëï÷áãüò Áèñßí
6815	Ëï÷áãüò Áèñßí
6816	ÊáôÜóêïğïò Áèñßí
6817	Ôá÷õäáêôõëïõñãüò Áèñßí
6818	ÄéïéêçôŞò Áèñßí
6819	Áñ÷éìÜóôïñáò Áèñßí
6820	Áñ÷éìÜóôïñáò Áèñßí
6850	Ößäé óêïñğéüò
6851	Ößäé åñãÜôçò
6852	Ößäé ÊÜğğá
6853	Ößäé óôñáôéşôçò
6854	Óöáãİáò Öéäéşí
6855	Éó÷. ößäé ğïëåìéóôŞò
6856	Âáóßëéóóá Öéäéşí Íİèéò
6860	Ìá÷çôŞò îßöïõò Ôæéí
6861	Åéäéêüò óôï äüñõ Êé
6862	Åéäéêüò óôï äüñõ ÌÜï
6863	Ôïîüôçò Ãêïíãê
6864	Ìá÷çôŞò îßöïõò ÊÜï
6865	Ìá÷çôŞò îßöïõò Ôæéí
6866	Åéäéêüò óôï äüñõ Êé
6867	Åéäéêüò óôï äüñõ ÌÜï
6868	Ôïîüôçò Ãêïíãê
6869	Ìá÷çôŞò îßöïõò ÊÜï
6870	Ìõóôçñéşäçò ìïíá÷üò
6871	Ìõóôçñéşäçò ìïíá÷üò
6875	Äéåöèáñìİíïò óôñáôéşôçò
6876	Äéåöèáñìİíïò ìá÷çôŞò
6877	Äéåöèáñìİíïò ğïëåìéóôŞò
6878	Äéåöèáñìİíïò ìïíá÷üò
6879	Äéåöèáñìİíïò óôñáôçãüò
6880	Äéåöèáñìİíïò áñ÷çãüò
6881	Äéåöè. áñ÷. ğïëİìïõ
6882	Ğáãùìİíç Áëåğïı
6883	Ğáãùìİíïò áíé÷íåõôŞò
6884	Ğáãùìİíïò ĞïëåìéóôŞò
6885	Ğáãùìİíïò êõíçãüò
6886	Ğáãùìİíïò óôñáôçãüò
6887	Ğáãùìİíïò áñ÷çãüò
6888	Ğáã. áñ÷. ğïëİìïõ
6889	Äáéìïí. ĞáãïåëÜöé
6890	Äáéìïí. Ëåïğ. ÷éïíéïı
6891	Ãéİôé Âïñåßïõ Áíİìïõ
6892	Ğíåıìá Âïñåßïõ Áíİìïõ
6893	Ãêüëåì Âïñåßïõ Áíİìïõ
6894	Ìğßãêöïõô
6895	Áñ÷. ğïëİìïõ Âïñ. Áí.
7001	Ğßèçêïò Óôñáôéşôçò
7002	Ğßèçêïò ÊáâáëëÜñçò
7003	Gimu Ğßèçêïò Óôñáôéşôçò
7004	Ğßèçêüò ÄéïéêçôŞò
7005	Ğİôñéíïò Ğßèçêïò
7006	×ñõóüò Ğßèçêïò
7007	Ğßèçêïò Óôñáôçãüò
7008	Tu-Gui ÅñãÜôçò
7009	Tu-Gui Óôñáôéşôçò
7010	Tu-Gui Ëåõêüò ÄéïéêçôŞò
7012	Bi-Ma-Gui-An
7013	ÂáóéëéÜò Óêïñğéüò
7014	¸îõğíïò ¢íäñáò Óêïñğéüò
7015	Ôïîüôçò Óêïñğéüò
7016	Ößäé ÎéöïìÜ÷ïò
7017	Ößäé Ôïîüôçò
7018	ĞáñÜíïìïò ôçò ÅñŞìïõ
7019	Óôñáôéşôçò Tu-Ji
7020	Hwa-ryung
7021	Tu-Ji Bum
7022	Cham-Ma
7023	Teawha-Mu
7024	Juk-gui
7025	Dung-Juk
7026	Juk-Mok
7027	Hwaryu Juk
7028	Ìáıñïò Juk-Guimok
7029	Äáßìïíáò ôùí ĞÜãùí
7030	ÖÜëáéíá Äïëïöüíïò
7031	¸íôïìï ôùí ĞÜãùí
7032	Seol Gu
7033	Ğáãåñüò ¢íèñùğïò
7034	Ãßãáíôáò ôùí ĞÜãùí
7035	Ãêüëåì ôùí ĞÜãùí
7036	Äáßìïíáò ôùí ĞÜãùí
7037	ÖÜëáéíá Äïëïöüíïò
7038	¸íôïìï ôùí ĞÜãùí
7039	Seol Gu
7040	Ğáãåñüò ¢íèñùğïò
7041	Ãßãáíôáò ôùí ĞÜãùí
7042	Ãêüëåì ôùí ĞÜãùí
7043	Äáßìïíáò ôùí ĞÜãùí
7044	ÖÜëáéíá Äïëïöüíïò
7045	¸íôïìï ôùí ĞÜãùí
7046	Seol Gu
7047	Ğáãåñüò ¢íèñùğïò
7048	Ãßãáíôáò ôùí ĞÜãùí
7049	Ãêüëåì ôùí ĞÜãùí
7050	ÉğôÜìåíï ÌÜôé ôçò ÅñŞìïõ
7051	ÂáóéëéÜò Óêïñğéüò
7052	Íİïò ¢íäñáò Óêïñğéüò
7053	Ôïîüôçò Óêïñğéüò
7054	Ößäé ÎéöïìÜ÷ïò
7055	Ößäé Ôïîüôçò
7056	ĞáñÜíïìïò ôçò ÅñŞìïõ
7057	ÉğôÜìåíï ÌÜôé ôçò ÅñŞìïõ
7058	ÂáóéëéÜò Óêïñğéüò
7059	Íİïò ¢íäñáò Óêïñğéüò
7060	Ôïîüôçò Óêïñğéüò
7061	Ößäé ÎéöïìÜ÷ïò
7062	Ößäé Ôïîüôçò
7063	ĞáñÜíïìïò ôçò ÅñŞìïõ
7064	ÉğôÜìåíï ÌÜôé ôçò ÅñŞìïõ
7065	ÂáóéëéÜò Óêïñğéüò
7066	Íİïò ¢íäñáò Óêïñğéüò
7067	Ôïîüôçò Óêïñğéüò
7068	Ößäé ÎéöïìÜ÷ïò
7069	Ößäé Ôïîüôçò
7070	ĞáñÜíïìïò ôçò ÅñŞìïõ
7071	Ôßãñç Ìá÷çôŞò-ÓêëÜâïò
7072	ÖÜíôáóìá ôçò Öëüãáò
7073	Ôßãñç Ìá÷çôŞò
7074	Öëüãá
7075	ĞïëåìéóôŞò ôçò Öëüãáò
7076	Ôßãñç Ìá÷çôŞò-ÓêëÜâïò
7077	ÖÜíôáóìá ôçò Öëüãáò
7078	Ôßãñç Ìá÷çôŞò
7079	Öëüãá
7080	ĞïëåìéóôŞò ôçò Öëüãáò
7081	Ôßãñç Ìá÷çôŞò-ÓêëÜâïò
7082	ÖÜíôáóìá ôçò Öëüãáò
7083	Ôßãñç Ìá÷çôŞò
7084	Öëüãá
7085	ĞïëåìéóôŞò ôçò Öëüãáò
7086	Êïñìüò ÖÜíôáóìá
7087	ÄñõÜäá
7088	ÉôéÜ ÖÜíôáóìá
7089	Äéáâïëéêü Äİíôñï
7090	Êïñìüò ÖÜíôáóìá
7091	ÄñõÜäá
7092	ÉôéÜ ÖÜíôáóìá
7093	Äéáâïëéêü Äİíôñï
7094	Êïñìüò ÖÜíôáóìá
7095	ÄñõÜäá
7096	ÉôéÜ ÖÜíôáóìá
7101	Êáíüíé
7102	Êáíüíé
7103	Âáëëßóôñá âñï÷Şò âåëşí
7104	Âáëëßóôñá âñï÷Şò âåëşí
7105	Ğıñãïò
7106	Åóôßá
7107	Åóôßá
7108	Åóôßá
7109	Åóôßá
7110	Åóôßá
7111	Åóôßá
7112	Åóôßá
7113	×ßôá
7114	ÊñÜôùí
7115	ÔóÜñëé
7116	Íßíé
7117	Æïıëïõ
7118	Ìáúìïı-ğïëåìéóôŞò Íôİêá
7119	Ìáúìïı-ğïëåìéóôŞò ¼ìğá
7120	ÂáóéëéÜò Êåïıíãê
7121	Êıñïò
7122	Ìáíôóïı
7123	Óãêïê
7124	ºíôñéê
7125	Êáôáñáìİíïò Ëıêïò
7126	Êáôáñáìİíïò Áëöá Ëıêïò
7127	Êáôáñáìİíïò Ìğëå Ëıêïò
7128	Êáôáñáìİíïò Ãêñé Ëıêïò
7129	Êáôáñáìİíïò Áãñéü÷ïéñïò
7130	Êáô.Êüêêéíïò Áãñéü÷ïéñïò
7131	Êáôáñáìİíç Áñêïıäá
7132	Êáôáñáì. Áñêïıäá Ãêñßæëõ
7133	Êáôáñáì. Ìáıñç Áñêïıäá
7134	Êáôáñáìİíç Êáöİ Áñêïıäá
7135	Êáôáñáìİíç Ôßãñç
7136	Áíşôåñïò Ïñê
7137	Áíşôåñïò Ïñê Áíé÷íåõôŞò
7138	Áíşôåñïò Ïñê Ìá÷çôŞò
7139	Áíşôåñïò Ïñê ÌÜãïò
7140	Áíşôåñïò Ïñê Óôñáôçãüò
7141	Ìáıñïò Ïñê
7142	Ìáıñïò Ãßãáíôáò Ïñê
7143	ÌåãÜëïò Ïñê
7144	ÌåãÜëïò Ïñê Áíé÷íåõôŞò
7145	ÌåãÜëïò Ïñê Ìá÷çôŞò
7146	ÌåãÜëïò Ïñê ÌÜãïò
7147	ÌåãÜëïò Ïñê Óôñáôçãüò
7148	ÌåãÜëïò Ìáıñïò Ïñê
7149	Ìåã. Ìáıñïò Ãßãáíôáò Ïñê
7152	ÉğôÜìåíï ÌÜôé ôçò ÅñŞìïõ
7153	ÂáóéëéÜò Óêïñğéüò
7154	Íİïò ¢íäñáò Óêïñğéüò
7155	Ôïîüôçò Óêïñğéüò
7156	Ößäé ÎéöïìÜ÷ïò
7157	Ößäé Ôïîüôçò
7158	ĞáñÜíïìïò ôçò ÅñŞìïõ
7159	¢ãñéïò Áíèñùğïò Óêïñğéüò
7160	Ìáíéşäçò ÌéêñŞ ÁñÜ÷íç
7161	Ìáíéşäçò ÈáíÜóéìç ÁñÜ÷íç
7162	Ìáíéşäçò Êüêêéíç ÁñÜ÷íç
7163	Ìáíéşäçò Áãñéá ÁñÜ÷íç
7164	Ôßãñç Ìá÷çôŞò-ÓêëÜâïò
7165	ÖÜíôáóìá ôçò Öëüãáò
7166	Ôßãñç Ìá÷çôŞò
7167	Öëüãá
7168	ĞïëåìéóôŞò ôçò Öëüãáò
7169	Äõí. Ôßãñç Ìá÷.-ÓêëÜâïò
7170	Äõíáôü ÖÜíôáóìá Öëüãáò
7171	ÄõíáôŞ Ôßãñç Ìá÷çôŞò
7172	Äõíáôü ÖÜíôáóìá Öëüãáò
7173	Äõíáôüò Ìá÷çôŞò Öëüãáò
7174	Ìáãåìİíïò ĞÜãïò
7175	ÖÜëáéíá ôùí ĞÜãùí
7176	¸íôïìï ôùí ĞÜãùí
7177	Ëİïíôáò ôùí ĞÜãùí
7178	Ğáãåñüò Üíèñùğïò ĞÜãùí
7179	Ãéİôé
7180	Ãêüëåì ôùí ĞÜãùí
7181	Ìïëõóìİíï Óêõëß
7182	Ëåğñüò ¢íèñùğïò
7183	Ëåğñüò ÎéöïìÜ÷ïò
7184	Ëåğñüò ÁêïíôéóôŞò
7185	Ëåğñüò Ôïîüôçò
7186	Ìİäïõóá ôçò Êüëáóçò
7187	Óêõëß ôçò Êüëáóçò
7188	Æüìğé
7189	Áîéùìáôéêüò ôçò Êüëáóçò
7190	Öıëáêáò ôçò Êüëáóçò
7191	Äéêİö. óêïğåõôŞò Êüëáóçò
7192	¢ñğáãáò ôçò Êüëáóçò
7193	ĞïëåìéóôŞò ôçò Êüëáóçò
7194	ÓêïğåõôŞò ôçò Êüëáóçò
7195	ÁêïíôéóôŞò Êüëáóçò
7196	Éåñİáò ôçò Êüëáóçò
7197	ÔáãìáôÜñ÷çò ôçò Êüëáóçò
7198	Ìá÷çôŞò Åí ÔÜé
7199	ĞïëåìéóôŞò Åí ÔÜé
7200	Äñõßäçò Åí ÔÜé
7201	ÈåñáğåõôŞò Åí ÔÜé
7202	Êáôáóôñïöİáò Åí ÔÜé
7203	Êõñßáñ÷ïò Åí ÔÜé
7204	ÌÜãïò Ëåìïõñßùí
7205	ĞïëåìéóôŞò Ëåìïõñßùí
7206	Óôñáôéşôçò Ëåìïõñßùí
7207	ÄŞìéïò Ëåìïõñßùí
7210	ÄéïéêçôŞò Åéóâïëİùí
7211	Äéïéê. ÖùôéÜò Åéóâïëİùí
7212	Äéïéê. ĞÜãïõ Åéóâïëİùí
7213	Äéïéê. Áóôñáğ. Åéóâïëİùí
7214	Äéïéê. Áíİìïõ Åéóâïëİùí
7215	Äéïéê. Ãçò Åéóâïëİùí
7216	Äéïéê. Óêüôïõò Åéóâïëİùí
7550	Ëıêïò Ğıñãïõ Êüëáóçò
7551	Ôáñáîßáò Ğıñãïõ Êüëáóçò
7552	Ìğåñæİñêåñ Ğıñ. Êüëáóçò
7553	Ôá÷õäáêô. Ğıñãïõ Êüëáóçò
7554	Óöáãİáò Ğıñãïõ Êüëáóçò
7555	ÍéãêñïìÜíôçò Ğıñ. Êüë.
7556	Áñ÷éìÜó. Ğıñãïõ Êüëáóçò
7557	Ëıêïò Ğıñãïõ Êüëáóçò
7558	Ôáñáîßáò Ğıñãïõ Êüëáóçò
7559	Ìğåñæİñêåñ Ğıñ. Êüëáóçò
7560	Ôá÷õäáêô. Ğıñãïõ Êüëáóçò
7561	Óöáãİáò Ğıñãïõ Êüëáóçò
7562	ÍéãêñïìÜíôçò Ğıñ. Êüë.
7563	Áñ÷éìÜó. Ğıñãïõ Êüëáóçò
7564	Ëıêïò Ğıñãïõ Êüëáóçò
7565	Ôáñáîßáò Ğıñãïõ Êüëáóçò
7566	Ìğåñæİñêåñ Ğıñ. Êüëáóçò
7567	Ôá÷õäáêô. Ğıñãïõ Êüëáóçò
7568	Óöáãİáò Ğıñãïõ Êüëáóçò
7569	ÍéãêñïìÜíôçò Ğıñ. Êüë.
7570	Áñ÷éìÜó. Ğıñãïõ Êüëáóçò
7571	Ëıêïò Ğıñãïõ Êüëáóçò
7572	Ôáñáîßáò Ğıñãïõ Êüëáóçò
7573	Ìğåñæİñêåñ Ğıñ. Êüëáóçò
7574	Ôá÷õäáêô. Ğıñãïõ Êüëáóçò
7575	Óöáãİáò Ğıñãïõ Êüëáóçò
7576	ÍéãêñïìÜíôçò Ğıñ. Êüë.
7577	Áñ÷éìÜó. Ğıñãïõ Êüëáóçò
7578	Ëıêïò Ğıñãïõ Êüëáóçò
7579	Ôáñáîßáò Ğıñãïõ Êüëáóçò
7580	Ìğåñæİñêåñ Ğıñ. Êüëáóçò
7581	Ôá÷õäáêô. Ğıñãïõ Êüëáóçò
7582	Óöáãİáò Ğıñãïõ Êüëáóçò
7583	ÍéãêñïìÜíôçò Ğıñ. Êüë.
7584	Áñ÷éìÜó. Ğıñãïõ Êüëáóçò
7585	Ëıêïò Ğıñãïõ Êüëáóçò
7586	Ôáñáîßáò Ğıñãïõ Êüëáóçò
7587	Ìğåñæİñêåñ Ğıñ. Êüëáóçò
7588	Ôá÷õäáêô. Ğıñãïõ Êüëáóçò
7589	Óöáãİáò Ğıñãïõ Êüëáóçò
7590	ÍéãêñïìÜíôçò Ğıñ. Êüë.
7591	Áñ÷éìÜó. Ğıñãïõ Êüëáóçò
7592	Êáôáóôñïöİáò Ğ. Êüëáóçò
7593	Êáôáóôñïöİáò Ğ. Êüëáóçò
7594	Äáéì. Ëßèïò Ğıñ. Êüëáóçò
7595	Ôïîüôçò Ğıñãïõ
7600	Ëßèïò Øõ÷Şò Ğıñ. Êüëáóçò
7609	Áñ÷éôá÷õäáêô. Ğ. Êüëáóçò
7610	¢ñ÷ïíôáò Ğıñãïõ Êüëáóçò
7611	¢ñ÷ïíôáò Ğıñãïõ Êüëáóçò
7612	¢ñ÷. Èáí. Ğıñãïõ Êüëáóçò
7613	¢ñ÷. Èáí. Ğıñãïõ Êüëáóçò
7614	Áñ÷éôá÷õäáêô. Ğ. Êüëáóçò
7615	Ëıêïò Ğıñãïõ Êüëáóçò
7616	Ôáñáîßáò Ğıñãïõ Êüëáóçò
7617	Óöáãİáò Ğıñãïõ Êüëáóçò
7618	Óöáãİáò Ğıñãïõ Êüëáóçò
7619	Ìğåñæİñêåñ Ğıñ. Êüëáóçò
7620	Ôá÷õäáêô. Ğıñãïõ Êüëáóçò
8001	Metin Ôçò Èëßøçò
8002	Metin Ôçò ĞÜëçò
8003	Metin Ôçò ÌÜ÷çò
8004	Metin Ôçò Áğëçóôßáò
8005	Metin Ôïõ Ìáıñïõ
8006	Metin Ôïõ Óêïôáäéïı
8007	Metin Ôçò ÆŞëåéáò
8008	Metin Ôçò Øõ÷Şò
8009	Metin Ôçò ÓêéÜò
8010	Metin Ôçò Óêëçñüôçôáò
8011	Metin Ôïõ Äéáâüëïõ
8012	Metin Ôçò Ğôşóçò
8013	Metin Ôïõ ÈáíÜôïõ
8014	Metin Ôïõ Öüíïõ
8015	Metin Ôçò Óêëçñüôçôáò
8016	Metin Ôïõ Äéáâüëïõ
8017	Metin Ôçò Ğôşóçò
8018	Metin Ôïõ ÈáíÜôïõ
8019	Metin Ôïõ Öüíïõ
8020	Ğİôñá ôïõ Shinsoo
8021	Ğİôñá ôïõ Jinno
8022	Ğİôñá ôïõ Chunjo
8023	Ğİôñá ôïõ ÁõôïêñÜôïñá
8024	Metin Pung-Ma
8025	Metin Ma-An
8026	Metin Tu-Young
8027	Metin Jeon-Un
8031	Metin ôïõ âïõíïı
8032	Metin ôçò åêäßêçóçò
8033	Metin ôçò ìïíáîéÜò
8034	Metin ôçò áëáæïíåßáò
8035	Metin ôçò Ëıôñùóçò
8036	Metin ôçò ğñïäïóßáò
8037	Metin ôçò ğßêñáò
8038	Metin ôçò åêäßêçóçò
8039	Metin Ôçò ĞåñçöÜíéáò
8040	Metin ôçò æçëïôõğßáò
8041	Ğáó÷áëéíüò Metin
8042	Ğáó÷áëéíüò Metin
8043	Ğáó÷áëéíüò Metin
8044	Ğáó÷áëéíüò Metin
8045	Ğáó÷áëéíüò Metin
8046	Ğáó÷áëéíüò Metin
8047	Ğáó÷áëéíüò Metin
8048	Ğáó÷áëéíüò Metin
8049	Ğáó÷áëéíüò Metin
8050	Ğáó÷áëéíüò Metin
8051	Metin Óêüôïõò
8052	Metin ĞõñÜêôùóçò
8053	Metin Öéëáñİóêåéáò
8054	Metin ÏñãŞò
8055	Metin Êáêïı
8056	Metin Êáêïâïõëßáò
8057	Metin Ğõñüò ôçò Êüëáóçò
8058	Metin Øı÷ïõò
8059	Metin ôùí Äåíôñïåéäşí
8060	Metin Êïëïêıèá
8061	Metin ôïõ ÄÜóïõò
8062	Metin Áíôßëçøçò (Áğïó.)
8063	Metin Åêôßìçóçò
8064	Metin Åíóõíåéäçôüôçôáò
8065	Metin Jin
8066	Metin Shiho
8067	Metin Áíôßëçøçò
8068	Metin öéäéïı Ğõñüò
8069	Metin öéäéïı ĞÜãïõ
8070	Metin öéäéïı Áíİìïõ
8071	Metin öéäéïı Ãçò
8072	Ë. Áâãü äñÜêïõ (åëáöñı)
8073	Ë. Áâãü äñÜêïõ (âáñı)
8075	Metin öéäéïı ×ñüíïõ
8076	Metin öéäéïı ×şñïõ
8077	Metin ôïõ Gumar
8101	Metin Ôçò Èëßøçò
8102	Metin Ôçò ĞÜëçò
8103	Metin Ôçò ÌÜ÷çò
8104	Metin Ôçò Áğëçóôßáò
8105	Metin Ôïõ Ìáıñïõ
8106	Metin Ôïõ Óêïôáäéïı
8107	Metin Ôçò ÆŞëåéáò
8108	Metin Ôçò Øõ÷Şò
8109	Metin Ôçò ÓêéÜò
8110	Metin Ôçò Óêëçñüôçôáò
8111	Metin Ôïõ Äéáâüëïõ
8112	Metin Ôçò Ğôşóçò
8113	Metin Ôïõ ÈáíÜôïõ
8114	Metin Ôïõ Öüíïõ
8115	Metin ÓåëŞíçò
8120	Ñ×: Metin ôïõ âïõíïı
8121	Ñ×: Metin ôçò åêäßêçóçò
8122	Ñ×: Metin ôçò ìïíáîéÜò
8123	Ñ×: Metin ôçò áëáæïíåßáò
8124	Ñ×: Metin Ğõñüò Êüëáóçò
8125	Ñ×: Metin Øı÷ïõò
8126	Ñ×: Metin Äåíôñïåéäşí
8127	Ñ×: Metin ôïõ ÄÜóïõò
8130	ÁÖ: Metin ôïõ âïõíïı
8131	ÁÖ: Metin ôçò åêäßêçóçò
8132	ÁÖ: Metin ôçò ìïíáîéÜò
8133	ÁÖ: Metin ôçò áëáæïíåßáò
8134	ÁÖ: Metin ôçò ĞõñÜêôùóçò
8135	ÁÖ: Metin Øı÷ïõò
8136	ÁÖ: Metin Äåíôñïåéäşí
8137	ÁÖ: Metin ôïõ ÄÜóïõò
8150	Metin 1çò äïêéìáóßáò
8151	Metin 2çò äïêéìáóßáò
8152	Metin 3çò äïêéìáóßáò
8153	Metin 4çò äïêéìáóßáò
8154	Metin 5çò äïêéìáóßáò
8155	Metin 6çò äïêéìáóßáò
8156	Metin 7çò äïêéìáóßáò
8157	Metin 8çò äïêéìáóßáò
8158	Metin 9çò äïêéìáóßáò
8159	Metin 10çò äïêéìáóßáò
8200	Óïêïëáôİíéïò Ëßèïò Metin
8201	Óïêïëáôİíéïò Ëßèïò Metin
8202	Âüëïò ĞÜãïõ
8203	Metin ôçò Öşôéóçò
8204	Ğáó÷áëéíü Metin
8205	Ğáó÷áëéíü Metin
8206	Ğáó÷áëéíü Metin
8207	Metin Ğïäïóöáßñïõ
8501	Áãñéïò Óêıëïò
8502	Áãñéü÷ïéñïò
8503	Áñêïıäá
8504	ËåõêŞ Ôßãñç
8505	Ìáıñïò Ãßãáíôáò Ïñê
8506	ÂÜôñá÷ïò Áñ÷çãüò
8507	ĞáñÜíïìïò ôçò ÅñŞìïõ
8508	Åóşôåñïò ÂáóáíéóôŞò
8509	Åóşôåñïò ÅğéêëçôŞò
8510	ĞïëåìéóôŞò ôçò Öëüãáò
8511	Ãêüëåì ôùí ĞÜãùí
8600	¿õ±Í´ëÁ·Àå
8601	¿õ±Í´ëÁ·Àå
8602	¹Ğ±³´ëÁÖ±³
8603	¹Ğ±³´ëÁÖ±³
8604	¸í»ç±Í¿Õ
8605	¸í»ç±Í¿Õ
8606	»ç½Å
8607	»ç½Å
8608	±¸¹ÌÈ£
8609	±¸¹ÌÈ£
8610	´©··Åõ¹ü±Í
8611	´©··Åõ¹ü±Í
8612	¿©¿Õ°Å¹Ì
8613	¿©¿Õ°Å¹Ì
8614	°Å´ë»ç¸·°ÅºÏ
8615	°Å´ë»ç¸·°ÅºÏ
8616	Ìğßëé Ëïıìéò
8617	Ôæáê Ôüñáíò
8618	ÔóÜêé
8619	Æåğ ×éíôë
8620	Ôæİéóïí
8621	ÌÜéêë ÌÜéåñò
8622	Öñİíôé Êñïıãêåñ
8623	Äåñìáôïğñüóùğïò
8625	Öñïıñéï Ôñïë
8626	Öñïıñéï Myr 1
8627	Öñïıñéï Myr 2
8630	Metin öéäéïı Ğõñüò
8631	Metin öéäéïı ĞÜãïõ
8632	Metin öéäéïı Áíİìïõ
8633	Metin öéäéïı Ãçò
8634	Metin öéäéïı ×ñüíïõ
8635	Ë. Áâãü äñÜêïõ (åëáöñı)
8636	Ë. Áâãü äñÜêïõ (âáñı)
8637	Ğıëç ÅéóâïëŞò SungMa
8638	Metin ÊáôÜñáò (Èåñáğ.)
8639	Metin ÊáôÜñáò
8640	Metin Ëıôñùóçò
8641	Ğıëç ÅéóâïëŞò SungMa
8642	Ğıëç ÅéóâïëŞò SungMa
8643	Ğıëç ÅéóâïëŞò SungMa
8644	Ğıëç ÅéóâïëŞò SungMa
8645	Ğıëç ÅéóâïëŞò SungMa
8646	Ğıëç ÅéóâïëŞò SungMa
9001	¸ìğïñïò ¼ğëùí
9002	¸ìğïñïò Ğáíïğëéşí
9003	Ãåíéêü ÊáôÜóôçìá
9004	Âïçèüò Áğïóôïëşí
9005	ÁğïèçêÜñéïò
9006	ÃñéÜ Êõñßá
9007	¸ìğïñïò ¼ğëùí
9008	¸ìğïñïò Ğáíïğëéşí
9009	ØáñÜò
9010	Ãåíéêü ÊáôÜóôçìá
9011	Äéïñãáíşôñéá ÃÜìùí
9012	ÌåôáâéâáóôŞò
9013	¸ìğïñïò ØåõäáéóèŞóåùí
9014	ĞùëŞôñéá ãåí. êáôáóô.
9100	¢íèïò ÏñìŞò
9101	¢íèïò Åîïõóßáò
9102	¢íèïò Åîïõóßáò ÖùôéÜò
9103	¢íèïò Åîïõóßáò ĞÜãïõ
9104	¢íèïò Åîïõóßáò ÁóôñáğŞò
9105	¢íèïò Åîïõóßáò Áíİìïõ
9106	¢íèïò Åîïõóßáò Ãçò
9107	¢íèïò Åîïõóßáò Óêüôïõò
10001	Ğåñéï÷Ş_Yayang 4002 8995
10002	Ğåñéï÷_Youngan 4503 9050
10003	Ğåñéï÷_Bokjung 1118 2161
10004	Ğåñéï÷Ş_Joan 876 2131
10005	Ğåñéï÷Ş_Bakra 9064 2214
10006	Ğåñ._Pyungmïï 9372 2188
10007	Ğåñéï÷_Youngan 4188 9560
10008	Ğåñéï÷Ş_Yayang 3179 8332
10009	Ğåñéï÷Ş_Joan 897 1127
10010	Ğåñéï÷Ş_Bokjun 1759 2210
10011	Ğåñ._Pyungmïï 9343 3143
10012	Ğåñéï÷Ş_Bakra 8348 2926
10013	Hwang_Tempel 5536 1441
10014	Seungryong 3326 7468
10015	¸ñçìïò_Yongbi 3467 6329
10016	Kuahlo_Dong 600 4960
10017	Íáüò_Hwang 5906 1102
10018	Ğıñãïò_Gumsan 2165 7270
10019	Ğåñéï÷Ş_Yayang 3211 9009
10020	Jungrang 1356 43
10021	Ğåñéï÷Ş_Bokjun 1168 2920
10022	Waryong 2219 93
10023	Ğåñéï÷Ş_Bakra 9098 2948
10024	Imha 2718 130
10025	¼ñïò_Sohan 4993 2984
10026	Lungsam 2887 57
10027	Lungsam 2866 437
10028	Êüêêéíï_ÄÜóïò 11199 708
10029	Snakefield 10590 7262
10030	¸ñçìïò_Yongbi 3519 6223
10031	Êïéë._Öéäéşí 10590 7262
10032	×şñá_ÃéãÜíôùí 8283 7635
10033	Zin-Grotto 10594 7525
10034	2_Zin-Grotto 10594 7525
10035	Deon-Zeon 917 5253
10036	2_Deon-Zeon 7041 4642
10037	ÀÚ¾çÇö 3809 8233
10038	½Å¼ö¼º 9752 1330
10039	º¹Á¤Çö 1917 2900
10040	Áø³ë¼º 9239 1836
10041	¹Ú¶óÇö 8316 2154
10042	ÃµÁ¶¼º 9772 1850
10043	¼­ÇÑ»ê 3819 2969
10044	½Å¼ö¼º 10189 1484
10045	¼­ÇÑ»ê 3819 2969
10046	½Å¼ö¼º 9774 1501
10047	½Â·æ°î 2699 6752
10048	Áø³ë¼º 9679 1994
10049	½Â·æ°î 2699 6752
10050	Áø³ë¼º 9256 2012
10051	¿µºñ»ç¸· 3478 6189
10052	ÃµÁ¶¼º 9780 1995
10053	¿µºñ»ç¸· 3478 6189
10054	ÃµÁ¶¼º 10190 2002
10055	µµ¿°È­Áö 6011 6874
10056	¼­ÇÑ»ê 4368 2158
10057	½Â·æ°î 3355 7558
10058	¹Ğ±³»ç¿ø 5943 1337
10059	¼­ÇÑ»ê 0 10496
10060	¹Ğ±³»ç¿ø 1536 10496
10061	Ãç_ôïõ_Ğõñüò 4608 10496
10062	½Â·æ°î 6144 10496
10063	±Í¸ñ¸² 3031 266
10064	Àû±Í¸ñ¸² 11133 534
